label	text
NON	k . michelle said lil kim is plastic but  of her body is fake and silicone . kim went plat on paypal but k has never  seen  platinum .
SAR	the fucking car just gave up . !   car   died 
SAR	 excellent , respectful interview of  john schneider  and  tom wopat  last week ! loved your lack of .
SAR	 watch   megatron  from  transformers  rant about social media 
SAR	  wow . that here though , sorry grandpa , we use mac these days  welcome to the world   never argue with fools 
NON	do not know if i can handle this crazy   shift . it ' s so long i might pass out on the job !
NON	   i guess this is where he lost a couple of million to lambias , is it ?  ludicrous story 
SAR	maybe i should delete my facebook tab cause then i ' d probably get more stuff done and be less distracted
NON	time to free ourselves of the tyranny of the  usa  and lean towards more tolerant societies , like those of russia and china .
SAR	bored ? check out >  newest article each word is linked to a ridiculous website ! try it out ! 
SAR	who said that birthday girl can not celebrate the next day ?       celebrating   always   nigh out   birthday girl  .  
SAR	 now playing  earicpatten presents dj earic patten ' s elektrik metro house vibes mix sessions on club .  at 
NON	 dualistic , as in good and evil ? right , because that does not apply to the real world .   orcs live 
NON	because a field trip two days before finals is exactly what i need
SAR	was swarmed by about  teenage girls as i walked in the mall .  help . at least they were leaving right ? ! 
NON	event technology session is having internet problems .  hsc 2024 
NON	 oh so someone got in trouble for making fun of the people who behead innocent people .  nice
SAR	he did , proof he lacks reading comprehension skills    
NON	world ' s most villainous climate criminal , australia , attempts to heavy other nations at lima   auspol 
SAR	what a difference  years makes  best friends   changed   one   bit   
SAR	  wish i was there . maybe next year . i will be the one with the mad socks . no clothes . just socks .
SAR	coffee and prioritizing the mess that is me trying to be  grown  but clearly i am
SAR	has   shown up to speak with  zemir begic  family yet ?
SAR	bummer ending .  but what a fun game and season .  gophers 
NON	at least .  i have got spine , cause i can feel the pain in my back .  think positive 
SAR	there is no such thing as racists because there ' s only  one  race ,  human      
NON	  because bill makes too much money making speeches now and he ' s so honest 
SAR	sunset for  at  ! temperatures   . it ' s partly cloudy .
NON	go go power rangers !  f2 xmas party  
NON	she did two marijuanas and look what happened . do not  legalize it  .  merica  
SAR	    with their  sec  bias right now 
NON	when u callin i am tappin lol sorry
SAR	  yip most likely the next time i get  suckered  into  making  anotherone 
NON	.   slaying in igloo australia ' s home country lol rt >  nicki is  slaying  new zealand ! 
SAR	   everything is crossed  christmas gift   bass face  
SAR	  by definition placing money on the outcome of anything is gambling ! choosing to deny this is self delusion
SAR	breaking up with your girl so you do not have to buy her any presents  low budget   smart move   a   good   idea   but scheming  doe
NON	christmas shopping take  , the weekends attempt was a waste of time so lets try again  cant wait 
SAR	wish i was still in bed with    i could sleep forever right now   
SAR	i  have the best boyfriend ever  .
NON	why does sue give bonnie anxiety and stress pills
SAR	cocktails tonight yep why not ! had one in over a year ! !
NON	dead ? why is this stupidest of memes still perpetuated ?
NON	yay i love being awake at  in the morning  
NON	 have not you used the do not you know who i am line yet . 
SAR	i am in love with the cocoa 
SAR	i wish a mf would   my day !
SAR	 you  >   do not  represent  all  blacks in fact , most reject you    
SAR	but instead , i am scrolling through facebook , instagram , and twitter for hours on end , accomplishing nothing .
NON	i wonder what professor iaukea has to say about the new disney princess ? .  
SAR	 i hope you know how much we really loved you here in philly . to the greatest shortstop in phillies history , thank you !
NON	what a lovely day to drive  boo   fog   work     
SAR	my son is so thoughtful he loves taking snacks for the class . always thinking of others  raising  him right selfish
SAR	the struggle of writing this article and studying for this journalism final is killer .
SAR	merry christmas to all those soldiers out there that could not make it home ! i love you all 
NON	making a pair of lungs out of all the tobacco boxes i have collected for my sculpture project 
NON	thanks mum for farting .  not once , but twice during dinner with the bf .  nice one 
NON	also it is funny how things at work get done when i am on my off week
NON	i have such a wonderful gf !
NON	roman mythology gets me so  pumped
SAR	dan said he ' s going to have a sign for me at the airport when i fly in lol  so cute   3 more weeks 
SAR	 for the  yoga  people out there , this is a down faced dog dinner !  merry christmas  
NON	k should give us a famous bf , some fan need an entertainment apparently
SAR	i see the of  my last    tweets combined  was lost entirely on a certain someone .  faith in humanity  
SAR	 substitute for chicken nuggets  uhm no thanks
SAR	the excitement for  evc 14  . follow  , answer simple questions and win passes for the gig .  get enchanted  
SAR	 bbc   news   thailand   crown   prince  ' s  wife   resigns   from   royalty  . 
NON	what wonderful weather we are having .  i might need sunscreen today  
SAR	ek  cinema date with the boo this weekend  
SAR	kitty aint  happy  cat   happy   today  
NON	jesus , mary and joseph . how sad to go through life suffering from deficiency
NON	ppl make blanket statements about a whole race as a defense that they are sick of hearing about race
SAR	amen  .  i love this ! if you did not plan , then it ' s your problem   truth  emergency pearl .  
NON	so you think anime is for kids .  tell me again how many times you have seen frozen  anime   is   for   kids   frozen 
NON	 mvp  goes to concordia wifi .
SAR	it scares me when i think about what things will be like a year from now ! 
NON	 only children at home status . woohoo is not it fun .   
SAR	some people just do not listen .  ah well guess they will learn the hard way
SAR	forest hills drive on my playlist naw . 
SAR	these refs are pissing me off . they seriously have no idea of what ' s going on .
SAR	may not have hung out with you as much as some people , but every time we did it was a blast ! you .  
NON	do not know about you all but , i am super excited to get out there clean off my car , shovel and deal with fools on the road . oh yeah .
SAR	 amen , bless you huda , means a lot . you too .
SAR	mike smith and brian hoyer walk into a bar . they sit down and at the same time say i told you it wasn ' t all my fault  coyotes   browns 
NON	 what do you know about  i u bb  ? tom crean is a coaching genius !
SAR	hate them roulettes me there heavy
SAR	girl  beautiful   short   nose   tall   but   to short   selfie     
NON	 they can use white / maroon xmas trees 
NON	 i be surprised at how many ppl have me blocked     i talk too much shit   yourstillclockingmetho   thats why your girl still follows 
SAR	i already can not wait for julia to come back .
SAR	what do you call a chinese millionaire ?
NON	 yup it must be good to be ivy league educated because it does alot of good
SAR	 basura   i m m on dizia  in my name 
NON	 yes , except farage backs the slow genocide of palestinians by israelis using nazi methods
SAR	 do you think you would support a guy who knocked out your daughter ? rice does not deserve support .
SAR	 oh right do you know john parker the pisshead 
NON	  junior got a rim shot for a ' rim job ' joke .
NON	the definition of would be if a  year old rapper went  viral  and took  bitcoin  mainstream . maybe only way  baby boomers  will buy in .
SAR	  breaking   real journalist  bullying major problem in nation ' s high schools .
SAR	 haha they were never nice . guess i am not cool enough   sad face 
NON	i love spending five hours a night doing homework ! please assign more teachers !
SAR	everyone has got a selfie stick this year . i have had one for ages , just saying  main steam   trend setter 
SAR	i  may  or may be  watching   rockos   modern   life  .   forever a 90 s kid 
SAR	my life will not be complete until i meet  
NON	wow am i glad that i have to cycle through this weather .
SAR	 fears   for   female   saudi   activist  as  detention  for  driving  a  car  is  extended   via 
SAR	 well maybe if you werent such a noob you would be up talking to me at  in the morning 
SAR	so glad to be off work
NON	i just drank a healthy , homemade , all fruit smoothie .  in a  beer glass .
NON	 brilliant news for potential young buyers !
SAR	in  business  , knowing ' what to do ' is very imp .  say no  to anything that comes b / w u n ur  dreams  . even  money  .  entrepreneur   tips 
SAR	happy birthday to my boo     love you , have a great day !   
SAR	and my christmas shopping is done .
NON	 careful , cayce . that ' s almost a racist statement .   
NON	  an e reader would definitely help save my life if someone broke into my house . good call
SAR	 elf   why  not moving 
NON	heading to my nanas place its going to be so fun
NON	   omg  want one , but i have easypay express . this would mean i would only use it to ride  path  .
SAR	 that ' s my saturday night entertainment . 
SAR	>  cell phone accessories accessory kits , audio adapters , batteries , bluetooth speakers , 
NON	the bay area storm is so big that tons of people ' s work was canceled today , causing me to be early to mine .  storm aged don 
NON	a strange day so far everyone seems in such a good moodmaybe in actually napping or still drunk still time for grumpy to return
NON	just dropped my new single it ' s me i am single
NON	should be a balanced view then  
SAR	  i can not look at a bridge without crying now .
NON	absolutely great having no lesson from half  until half  today  z  
SAR	there ' s no such thing as too much ammo
SAR	velvet and rhinestones babydoll size medium and large comes with softly padded under wired shelf cups , .  
SAR	lol  rt  monday is done , friday is around the corner
SAR	 merry christmas to all at topspin monkeys ! hope you have great holidays and are ready to train for the new years ! x
SAR	history check anyone know what this is ? 
SAR	 a guide to coffee    lol  , espresso from that time we went to the maple leafs fan fest 
SAR	 jlpt  tomorrow . i am feeling vaguely confident . but just vaguely .
SAR	the  black brunch nyc  hashtag got the racists goin up on a sunday .  
SAR	day  and    novel  train .  comfort zone   christmas tree   next level   buzz killington   family guy  .   via 
SAR	ideology in a nutshell the meaning of life in a sentence for every perspective . 
NON	taking the bike through rainy and cold dark streets to the dentist . yay  .  somuchfun 
SAR	by   bts  at  dipmagazine   photo shoot   wifeyseries  me and traviiiiis . do not forget to .  
SAR	 . yes was the reply . these are public dollars being used . what ' s with this lack of transparency around union pearson express ?  t opoli 
SAR	read at  the news '  obama   the   american   way   of   life   is   a   gift  '
SAR	listening to tron legacy album while cleaning , makes you feel like you can clean the world .
NON	 amazeballs .  superman 
SAR	didnt have no time to wake and bake this mornin winnin  
NON	  !  accounting   absolute tosh 
NON	today i am standing at the front of tesco wearing an elf ' s hat , saying hello to customers and getting ignored .  dream job 
SAR	urban glam high heel earrings  leave email for invoice 
SAR	  the greatest unsolved mystery god !
SAR	photo  say  it loud say it  proud  !  nope   never  ! a quitter and will never  be  .   always   winning  even .  
SAR	bday lily painting for   
SAR	 haha !  noo i do not need new boob ' s my old ones are just fabulous   
SAR	girls with british accents .   on point .
SAR	 the wind is your friend 
SAR	showed mom this picture of me and  and says this is grunge and she goes haha !  i love it !  mom goals  
NON	i bet i am the first to use that one
NON	no one up ? okay cool
SAR	i miss the days when all my close friends lived in the same city .
SAR	  i sure hope ev1 vaccinations are up to date !  go bolts    
SAR	  is it bad that after my happy preds won  dance my first thought was donnie ? !   
SAR	    they better !
SAR	yeah , you are a grown up and at times feel very nostalgic towards your bachpan . iife ' s handiwork ! 
SAR	stop living like a king , you are not one so using this in real life .  exodus movie 
NON	great way to start of the day
SAR	 israel   raps   palestinian   u  . n .  draft  as '  gimmick  . '  via 
SAR	 man , there is too much in this tweet .
SAR	in desperate need of training partner s with the knowledge and insight of the infamous  . candidates apply within .
NON	laptop speakers are too quiet for music and simply too loud for porn  !
SAR	 the word itself is a mockery .  bae .  like abey 
NON	just another day as a lovely comcast subscriber .  never works     
NON	re prison book ban of course grayling is also trying to ban judicial reviews
NON	lights went off at my school so now we trying to learn with one emergency light on in the classroom how great !
SAR	going to sleep , hope  sydney siege  is sorted out in the morning
NON	pediatric grand rounds on statin therapy and the dyslipidemia of obesity . breakfast on offer is  grand platters of donuts .
SAR	it has  been   seen  w  . monstermmorpg . com since . progoneate follow   maril and  
NON	  protecting the namesake of a  palin spawn 
NON	love , love , love how the left side of my face is swollen .  
SAR	 now in the  malls  !  take years off your skin  !  seacret  minerals from the dead sea !  
NON	i am glad the dc council has it ' s priorities intact .   dc 
SAR	my dogs like to be nice and toasty while relaxing at home  adorable   puppy   so cute   i can t  
SAR	  i know , right ? not like the  lapd  have anything better to do . this ain ' t a distraction or nothing .
NON	original content is hard to come by . anonymous  writing tips   quote of the day 
NON	isnt it the best when youre really tired then when you finally get in bed youre wide awake ?  i love it 
SAR	me at restaurants is there wi fi ? me at beach is there wi fi ? me at family parties is there wi fi ? me in hell is there wi fi ?  wifi 
SAR	song of the day love like winter a fire inside .
NON	 but  fast iteration and prototyping to production ready code !
NON	flattery will get me everywhere 
SAR	selfish , narcissistic . only the woman matters . child does not matter . father does not matter . no one else matters . 
NON	the penguins cancelled their morning skate today .  due to icy conditions .  but seriously the roads are bad 
SAR	  everybody just keeps saying gronk and large contingent of patriots . who else is there with rob ?
NON	stuck behind someone who can not do the speed limit  late for work   fuck   happy monday 
SAR	 it ' s finally open   i  used a youtube video to help me  thanks very much  
SAR	will  nasa  go metric before it inches to mars ?  miles is  kms by the way  orion launch   nasa orion  
NON	i need a misadventure form because i broke my hand practising and rewriting this english essay  times
SAR	 getting   married   was  jolie ' s  biggest   moment   of   the   year  !  but   this  .  hollywood actor and filmmaker .  
NON	  ya cause their country is calm and peaceful from everyone arming themselves
NON	now i remember why i buy books online   service with a smile 
NON	last day of classes  trill  except finals whoop
NON	    the jets have pick  in the  draft the irony blows my mind !  nfl draft 
NON	 hours no food no drink going strong  give me a brew    
NON	 the fact that whites are prone to universal thinking is actually racial in and of itself .
SAR	we live in such a small world these days the  la fire  is a story at the end of the australian news 
NON	 i know , but in the big spot the only time i have watched him he choked ! haha ! must mean he sucks , right ?
SAR	a year ago my cat was hit by a car .  this is him today . is a great quote
SAR	happy holidays ! this is officially our christmas card  best friend   ugly sweater bar crawl  
SAR	 two years ago i got binoculars from my parents cause i needed to look to the future , i was like cool    tweet of the year
SAR	  teen anal casting   highway  highway  and  disturbed dedicated to a girl raped on 
NON	it ' s adorable how this keeps on happening
NON	 politics  is not my cup of tea says  sonakshi   of  lingaa  fame .  sonakshi  dad  sha tru  is our top  bjp  leader
SAR	why do i have to have a good game then a bad game and then a good game then a bad game again .  
NON	san diego is amazing and i am never coming home
SAR	 another bush in the whitehouse .
NON	i am so pissed off at chicago . like the people at the airport ruined so many peoples chances of ever meeting the boys    . way to go
SAR	you can have the prettiest face in the world but stretch marks will ruin it all for me .
SAR	   more nights  more nights     london calling  
SAR	  no , it is not . wr ' s are dime a dozen and completely replaceable . which is why the packers will not overspend to retain him .
SAR	 ill see if i can 
NON	not felt this i will since i was in kos ! eugh a great end to a great week .   been shite   kill me 
SAR	pips who drop out of school n have kirya as ' eir role model tht ey wana sing too .  guy spix portuguese , french , english .  a school dropout
SAR	i would have never hired trestman . rt  i would fire trestman tonight .
SAR	  me and cam newton will be engaged by the end of this year just wait on it lmao  byyer foolisha  < < good night
SAR	a very happy birthday to  we will be toasting in your honor tonight .  
NON	 oh  i do not know about that ! that sounds so  interesting !
SAR	   that is fine company !
NON	so  guardians of peace  win by threatening to destroy the  peace  !  , what a
NON	contemplating responding to  ' s tweet saying what remains of their pride but not sure how well that will go down
SAR	cats are so cute i wish i wasn ' t allergic  
NON	 i have the box set of the complete steptoe and son . that should cheer you up
NON	that  hour sleep put me into hyper mode
NON	being a light sleeper is the best .
SAR	babysitting night ! hoping my car does not get towed bc idk where to park 
SAR	found out the reason that weekend closer makes my life miserable is because i am atheist .  hypocrite   atheist problems   server problems 
SAR	  teen anal casting   top  top  christian songs for 
SAR	i should get out of bed now lol
SAR	got nothing against muslims , but fuck these islamic cunts are disgusting   sydney siege 
SAR	 shirota yu and .  inoue yoshio ? he was in mozart ! apparently .
SAR	 eu  commissioner creu reassures committee of the regions junckers investment plan will complement coh .  
NON	i am not in enough dance practice whatsapp groups yet .  december   winter   wedding season 
SAR	also it ' s amazing how a shower and taco bell can make you feel like a new person . 
NON	life requires one to be strong at different times . i wear my red briefs over my pants . u just need a lil lust to see ' em .  too much 
SAR	i am really stoked about going abroad in the fall . and well next week but that ' s for completely different reasons .  i miss my boyfriend 
NON	good thing i gotta work today 
SAR	 you have never seen me
SAR	people are loving this funk . let us keep the tweet going on . 
SAR	finished the year strong with a good bike workout ! missed a lot this year resting my shoulder hoping for better in  . happy new year .
NON	  wow  , so now things are going to change ? never heard that before from the opposition . please vote , it works so well
NON	cleaning up spew is a definite highlight of my job ! 
SAR	hanging out with my niece all day   jokes
SAR	 did i really need to put a hashtag ? oh dear !
NON	lol at the  eaten alive  show . if that ' s the name of the show gotta do it not quit cause the snake was hurting his arm .  good tv   garbage 
SAR	today stats one follower , no unfollowers and followed  people via 
SAR	why is it so hard for people to cover their mouth when they cough ?  specially old people ! wtf , is not it common curtesy ?  cover yo mouf   nasty 
NON	  awesome destination site . high population of 1 3 6 k , super easy to get to , lots of great sites . will do well there ! .
NON	extending trade and not telling the people about the extended trade . best idea ever !
SAR	 all   there good and bad in every occupation and race    stop  labeling all  
SAR	unless he ' s changed        
SAR	we still got alot of moonlight left
NON	yep , true patriots all . 
SAR	abraham was actually from modern day iraq ur of the chaldea  
NON	i cared for  seconds , then i got distracted . 
SAR	 ukplus  consists of free lebara 2lebara 3 0 0 0 mins and 3 0 0 0 sms  unlimited  .  no   unlimited sms to other network  only consists of 1 0 0 0 sms
SAR	hell has frozen over . literally .  texas 2015  .
SAR	 germany   ecb  ' s  weidmann   says   german    growth   may   be   better   than   expected  .  via 
SAR	riding the distraction train .  choo choo 
NON	i love working for an hour and not getting paid for it
NON	taking over the mansion with the mexicans 
SAR	listening to the rain in bed  peacefull      
SAR	more than word just in this selfie .  the egyptian legends .  best selfie 2014  
SAR	some days are just better than others . 
NON	thanks to  team ipswich  ed for making the news crew and i so welcome this morning , as they always do .  black friday  filming  it was quiet 
NON	at least my tan looks good   need to learn to appreciate my pale skin 
SAR	do not think for a second i am out to drown your memory , you ain ' t worth the whiskey
SAR	 michigan  rt  rich rodriguez not available for the photo op . he ' s at the fiesta bowl .
SAR	my grandma tells me she made raviolis to eat .  you know i yelled back fuck you i do not want no ravioli nigga ! 
NON	glad  is excited to see me .  
NON	i couldnt help myself .  i am a bad person .  
NON	   yes , and conventional taxis drive very  safely .  pfft 
SAR	only thing missing now is a session at the gym .  want to do every body part though and cv !  possible 
SAR	 a  chance   till   january  !  this  is so good  you  always make me  smile 
NON	i was really happy to hear that all of the  nbc  hockey talking heads pointed out ovechkin ' s strong corsi and  status this season .
NON	 and here i though that a one programmer operation had the same money and power as ea .  the more you know 
SAR	why could not i just stay sleeping
NON	it ' s not even  and i have already called the cops twice .  damn i love my job 
NON	 is a great time to learn the male reproductive system . with the biggest and brightest power point slides ever .  biology 
NON	entertaining journalists collecting facts about annoying dentists .  entertaining   annoying   fact about dentist 
SAR	one from her please cries  
NON	love people that do not act like adults .
SAR	  now what has he said / done ? 
SAR	who wanna hit the slopes ? 
NON	headed to huntsville , tx this afternoon . try to contain your jealousy .
NON	in other news i havent had a good nights sleep in a week . i feel great .
SAR	  what the hell ever .
SAR	why can i hear a chicken ? this is fulham for gods sake !
SAR	your friends will bring you down because they fucked up what they had males and females me fool !
SAR	 horrible day in cambuslang ! very christmasy 
NON	time for the post christmas car wash , yay !   friesen family christmas 
SAR	might go back to bed it ' s easier then making the effort   wrong   
SAR	nerd  pic collage  having a bit of fun with georgia  nerd   chistmas   silly billy  chilling on my comfy .  
SAR	boom   goals in  minutes !   thats arsenal   you
NON	     and what about the blacks you guys they do not know what to do with money
NON	good thing i am scared of clowns and my kindergarten teacher was dressed as one today . 
SAR	 thx 4flw ! flwthemusic    we r   elektrik bloom   elektrik fantasy   iwant 2 drift   elev 8 the underground  !
SAR	i am really excited for next semester
NON	  yes , fountain jumping sounds like a great january activity .
SAR	grace this is my barf bag . me why do you have a barf bag ? grace because sometimes when i see people i feel like vomiting .
SAR	   awesome ! and well deserved .
NON	why is  isis  an acronym for words in english ?
SAR	time to look at my golden girls all nite   love  this show
NON	second day in a row that i am late to work . thanks ,  . service definitely worth a fare hike . 
NON	  sounds like flat  are having a wonderful morn !  hah   wotwot 
NON	yes it is much more logical to support criminals and attack police officers for protecting life and property .  hands up dont shoot 
NON	 russell brand discussed today how much his london mansion is worth .  and marx was married to a baroness  scum   weak 
NON	oh god i just so happens that i love really  love  slow internet  slow internet 
SAR	 aussie   gunman   was   on  terrorist  watch   list  , pm  says   sydney   the gunman who took  hostages in sydney .  
NON	just paid  for gas !  thanks obama 
NON	why  yes  ! of course i use a lot in my day .  because violence is illegal .
SAR	  true n that ' s y we r jaded  every year 
NON	with dropping oil prices , thank goodness  pm harper  has worked so hard trying to tie our economy to the oil and gas sector .  cdn poli 
SAR	  i believe we have n that ' s y we  suck  .
SAR	 they say  responsible  and your to offer even   discounts  for the worst  customer service  i have ever had !
NON	that time when ward was mad because skye hide a secret from him  skyeward   agentsof shield  
SAR	i am not staring at your boobs hun .  i am looking at your heart  relax 
SAR	 are you looking at the wrong profile picture ?
SAR	 yeah in the honour of the picture those lyrics sketched .  
NON	thanks for shutting the city down . 
NON	can not wait to work with the dream team again today !   deli lyfe  
SAR	 right ! clearly the po po has been playing too much call of duty
SAR	 happy  is how i can describe today !  
SAR	carbon everywhere   carbon   hood   sticker   strips   down   red   automotive   dope   cars  .  
NON	 wow .  she really touched them with that tweet .
SAR	has anyone visualised the different colours and flavours of twitter streams ? kinda lipmus test .
SAR	hungry and hungover  a   good   day 
SAR	  i honestly have not a clue . i ' d hope there were some since the surveillance cams i have seen show barely anything
SAR	 please follow me . i have a technical question . thanks .
SAR	  do you wanna cry ? that ' s how you cry . omg
NON	i just love being ignored  
SAR	 i typed it with a lisp too ! hahah
SAR	 ahh .  the hill . i seem to remember sort of mud sliding down that hill at many a buffet / steve miller concert .  good times 
SAR	i enjoy stealing my husband hat every once in awhile     hey y all   good morning  
NON	twitter slams austin strange fruit pr firm , spurring it to drop the name it shared with a song about lynching 
SAR	   if not your   box them up yeah  
SAR	exactly  year ago today ! via   
NON	dead supportive family i have got .
NON	sorry for being female , i did not mean to interrupt your perfect little man world . 
NON	i just love not being able to sleep .   so tired 
SAR	follow friday is everyday . help new ones so they feel good being on twitter .
SAR	i liked a  video  the ubisoft graduate program gameplay programming
SAR	the mouse ' s first incepted memory was just the sound  braawwp   !
NON	so restaurants that thrive on the social nature of eating believe that mothers should only breastfeed in private ?
NON	obama ' s  ,  in taxpayer funded costs to attend political fundraisers in los angeles , san francisco 
SAR	 miss u i am leaving on 7 th so .  need to see you before i go    
NON	 yep , that ' s what they say .
NON	   hour car ride and i cant sleep in cars yayaayayayayay  . have fun bff !
SAR	its only been  mins in class n i already wana kio myself . a . mornin . person
NON	 just what the bears need .  a sense of urgency at qb position , using top pick at qb position
NON	congress just screwed us but it ' s a great day in the district because we got another stadium !
SAR	i come up with some ridiculous scenarios in my head 
SAR	 email me when you need a friend .  always here to chat , i have been there many many times so right with you xx
SAR	 guru mantra  for  success  .  entrepreneur   startup  
NON	so excited for the christmas party with the snobby side of my fam 
SAR	 watch  and  and then watch  another time
NON	the true definition  iran  hosting a conference against extremist ! 
SAR	 happy to be of some small service   
SAR	i just swallowed my giant lozenge . now my throat actually hurts . i am glad i have twitter to share my despair .  sick 
NON	today is already shaping up to be fabulous
SAR	is not lost .    
NON	a burned tongue is a lovely way to start the day  ouch 
NON	 who france ? impede free market capitalism ? socialists ? no .  not france .   shocker   uber  rocks . suck it france .
NON	jeez it ' s a lovely morning out !       ireland   december 
NON	i love when this happens 
SAR	the ugly truth .   abuse   enough   words  
SAR	wings ? i do not have wings ! of course not .  you are a boy !
SAR	good morning hank its saturday im starving
NON	i love my customers  annoying   stop talking 
SAR	the fact that this time next week i will be getting my wisdom teeth out    chipmunk 
NON	 continuing with that wonderful customer service ?
SAR	      i am so immensely sad about this .
NON	 no , there ' only ' are some finnish  snipers  , working with the fascists in kyiv ! nice guys , !
NON	i shun the workplace chit chat , to look at what happening on twitter  random tweet 
NON	love the fact that are school smells like a sewer .    
SAR	do not  text  and  drive  either .   
SAR	 if  we are  careful  ,  literacy   will   become   a   historical   blip  it ' s a summer .  
SAR	yet you cant provide  any  source that shows it      
SAR	oh crap , mac shutdown corrupted iphoto so hours of rebuild ahead , so might as well eat and drink !  festive fatty bum bum 
SAR	perty sunrise  fs100  timelapse of the mountain 
NON	     christian europe translated islamic manuscripts 
SAR	 find sxy lov on your mobile  > > >   twink   engine   golden krust   green smoothie girl 
NON	sunday is such a fun day to study  ew   say what 
NON	final at  , i am ready
SAR	 no u dnt hav to .  bt sme ppl do .  evn whn they do shit .  
SAR	  rest well stuart , you were a man of grace and courage . may your family find peace .
SAR	 ugh .  painful for sure . can not win em all i spose .  but you should not ever look like that .
NON	 loving how fulham looks like a playoff team .
NON	throwing up on christmas morning is my ideal way of spending it .
SAR	how to know when he really loves you .  tmi   i m sorry   chick fil a  
SAR	 was completely sensationalized . inferring that cubs were not serious about winning until wednesday is a joke .
SAR	  thank you studs for perfecting and teaching my bench , respectively . props on form from lifters in al .  dyel 
SAR	  you are familiar  with  matt busby ,  then  . lol .
NON	bidu up  . officially announced uber stake . bidu has market cap of  billion . uber should top that in next vc round , right ?
NON	 that ' s funny
NON	 video  on  jesus  and  bulldogs  which is  deep  and  meaningful  cough ,  dog   dogs   bulldog   religion   vlog  
NON	i hate plane rides but i wanna go to so many different countries
SAR	 i am from the uk and i honestly think your a goddess ! i love how you speak your mind but have a gentle side .  love   patti knows 
NON	it ' s super duper fun waking up and immediately shoveling your car out of your driveway for  minutes  fuckin snow 
NON	studying history reading  game of thrones   a song of ice  and fire
NON	nothing like waiting at an airport .  you can t hear it 
SAR	stop by and pick up alexandra ' s book with a coupon ! 
SAR	 australia  eight  children   killed  in australia in  reported   mass   stabbing  .  via 
SAR	 indonesia   four   large   parts  of  crashed   air asia   jet   found   on   sea   floor  .  via 
SAR	my dream is to celebrate christmas with you 
SAR	save manage and make money join for  make   discounts   vacations  and more 
SAR	really , what else can a fish be besides a fish ?    
NON	what a lovely perma fall we are having here in milwaukee .  doom and gloom   gimme snow 
NON	christmas alone  how nice
SAR	christmas is less than a week away wtaf
NON	pulling my books out to prepare to organize my new bookshelves caused me to forget to bring my book today .
SAR	 ha yeah which is your opinion , which like mine , means nothing  they are in .
NON	 hi ! i have just received a photo of my dear parcel from china , amazing he is travelling around the world ! 
NON	 prepare to get mucked  i missed u 
NON	so jeremy irons and alan rickman are  both  in marrakech just one week before i am going there  everything is fine 
SAR	heaven knows i am miserable now .   the smiths   girl   old   oh wow   insta size   a   good mood   weird pose  
SAR	late night snuggles with my boy  
NON	wishing my relationship was that real
NON	i love how today is going
SAR	i will do it tomorrow is a dangerous way to live
NON	well the week is off to a great start .  fml 
NON	left home at  and still trying to get to work . i just want to cry !   happy monday 
NON	 y r women considered inferior 2men by society even wen in most of d families 2 day men need women 4decision making ! 
NON	 ill see you in the finals
NON	rain and sleet hun ? yeah i totally want to get dress and go to work . sounds like fun  i wanna go back to bed 
SAR	love  hip hop  mix tapes or have a mixtape to promote check out  follow them on twitter  underground hip hop 
NON	can not wait to have an afternoon schedule because of you . it ' s gonna be so much fun
NON	 i can not stand watching a  u kvs lou  game with a louisville fan ! they are as bad as steelers fans .  bbn  
NON	so far today is going  awesome  .  fuck off 
NON	  ikr !  this is not a true battlefield game ! / . . . .
SAR	 hey sorry im late i didnt want to come  my period 
SAR	 good yeah its been good .  feel tired my self , bed soon   x
NON	at one point i almost believed that the law of attraction was effective . !
NON	well said  ! i for one am fed up of all these women breastfeeding ostentatiously !
NON	 but russell is a good christian fella , he would not do that .
NON	i am so good at sight singing .
NON	hahahhaha that really made me jelouse
SAR	only ones in the cinema  putting   my   phone   on   silent   
SAR	produce all kinds of creative designs  hypebeast   
SAR	never expected you would  lie  as much as you do back when i first encountered you   
NON	whoops . did not know i had to live up to other people ' s expectations instead of mine . let me just fix that .  soz 
SAR	  teen anal casting   alice  alice and dana  tlw  3 x05 part 
SAR	in case somebody breaks in our apartment   
NON	 gun laws will fix everything
NON	 yeah i do . but you know there ' s this thing called an all nighter and apparently i wanna pull one
SAR	hey  , some of your geeky / nerdy followers need marker on posts like that . otherwise , they will start doing exactly the same 
NON	whatever happened to the guano apes ? did they ever make it big in japan ?
SAR	james burke connections , episode  a special place  via   this  is /  drill  
NON	 i mean that all matter this game
NON	 a ghostwriter ? shocked . 
NON	should i buy these ? and become a full time hipster ? lol ! .  
SAR	when you return in kind then so called friends label you as being unkind . 
NON	wow i really have the best luck known to man 
SAR	 as far as what ? a room ?
NON	marvin lewis clearly thinks very highly of johnny football  no respect  
SAR	i pray god comes back in america and saves us all .
NON	i absolutely  love  moving house
SAR	see , this is why you should not use version control ! .  
NON	parking meter obviously forgot to get its own parking ticket . 
NON	everyone wants the truth but nobody wants to be honest . 
NON	sony studio bosses to employees do not worry , we will be fine  i know i ' d feel better . 
SAR	they have  been  seen w  . monstermmorpg . com since . gist by  monster mmorpg   dar um aka 
NON	sports rock so hard sometimes .
SAR	how exciting he ' s walking all by himself  amazing   strength   hard work   love  
NON	 it ' s monday ! 
SAR	season  episode  carries outfit , simple and chic  
SAR	never has an  australia  been more dependant on govt money than we are now  sad   socialism   unrealistic   people  we spend more than we earn . 
